neuron_id,explanation_1,explanation_2
layer_4_neuron_283,"Both sequences activate the neuron due to their involvement in enzymatic activities related to amino acid metabolism and hydrolase activity, with shared features including specific molecular weights, isolectric points, and structural elements like helices, turns, and sheets.","Neuron layer_4_neuron_283 strongly activates for sequences involved in enzymatic activities related to amino acid biosynthesis and metabolism, particularly those associated with serine and glycine interconversion."
layer_4_neuron_290,"Both sequences are associated with proteins exhibiting transferase activity, specifically involving glutathione, with moderately similar secondary structure fractions.","Both sequences are associated with proteins that exhibit transferase activity, specifically involving glutathione, and are involved in biosynthetic processes."
layer_4_neuron_293,"Both sequences are involved in enzymatic processes related to NAD(P) binding and oxidation-reduction reactions, with one participating in secondary metabolite biosynthesis and the other in carbohydrate degradation.","Neuron layer_4_neuron_293 strongly activates for enzymes involved in oxidative reactions and biosynthesis pathways, particularly those with oxidoreductase activity related to secondary metabolites and carbohydrate degradation."
layer_4_neuron_292,Neuron layer_4_neuron_292 strongly activates for sequences involved in glycolysis with fructose-bisphosphate aldolase activity.,Neuron layer_4_neuron_292 strongly activates for sequences associated with fructose-bisphosphate aldolase activity involved in glycolysis.
layer_4_neuron_295,"The neuron strongly activates for proteins involved in regulatory functions, specifically in phagosome-lysosome fusion and transcription regulation, with low isoelectric points and moderate helix and sheet fractions.","The sequences are associated with proteins involved in cellular regulatory functions, specifically in GTP binding and transcriptional regulation, with low isoelectric points, moderate helix and sheet fractions, and negative hydrophobic moments."
layer_4_neuron_294,Neuron layer_4_neuron_294 activates for sequences of bifunctional enzymes involved in isopentenyl diphosphate biosynthesis via the methylerythritol 4-phosphate pathway in Brucella species.,"Bifunctional enzyme IspD/IspF involved in isopentenyl diphosphate biosynthesis via the methylerythritol 4-phosphate pathway, catalyzing reactions for terpenoid biosynthesis in Brucella species."
layer_4_neuron_298,"Both sequences correspond to maltoporin proteins from Vibrio species, involved in maltose and maltodextrin transport across the cell outer membrane, functioning as multi-pass membrane proteins with maltodextrin transmembrane transporter activity.","Both sequences are maltoporin proteins located in the cell outer membrane, involved in the transport of maltose and maltodextrins, and display similar structural features and catalytic activity."
layer_4_neuron_303,"Both sequences are involved in RNA-related processes, with sequence one participating in tRNA modification and sequence two involved in the initiation of protein translation.","Both sequences are involved in translation-related processes, with the first sequence participating in tRNA modification and the second in translation initiation."
layer_4_neuron_296,"The sequences strongly activate the neuron due to their association with dihydrofolate synthetase activity, specifically involved in folic acid biosynthesis and one-carbon metabolism in yeast species.","Both sequences are dihydrofolate synthetases involved in folic acid biosynthesis and one-carbon metabolic processes, with ATP binding and metal ion binding capabilities, from yeast organisms."
layer_4_neuron_289,"Neuron layer_4_neuron_289 strongly activates for proteins involved in biosynthetic processes, specifically those related to mycotoxin and mycothiol production, with functions in monooxygenase and deacetylase activity, respectively.","Both sequences are involved in biosynthetic processes with specific enzymatic functions: the first in mycotoxin biosynthesis as a cytochrome P450 monooxygenase, and the second in mycothiol biosynthesis as a deacetylase, highlighting their roles in specialized metabolic pathways."
layer_4_neuron_302,"Neuron layer_4_neuron_302 activates for proteins involved in enzyme-mediated biological processes, such as hydrolase and oxidoreductase activities.","Neuron layer_4_neuron_302 strongly activates for proteins involved in enzymatic activities, such as hydrolase and oxidoreductase functions, across different organisms."
layer_4_neuron_300,"The shared biological feature is that both sequences are involved in catalytic processes, with one participating in starch biosynthesis and the other exhibiting hydrolase activity.","Neuron layer_4_neuron_300 strongly activates for sequences involved in enzyme activities related to biosynthesis processes, specifically those with catalytic roles and hydrolase functions."
layer_4_neuron_308,Neuron layer_4_neuron_308 strongly activates for proteins involved in metabolic pathways and transcriptional regulation.,"Both sequences are associated with proteins involved in specific biological processes: ethanol catabolism (aldehyde dehydrogenase) and segment polarity determination (transcription factor activity), respectively, with strong activation linked to their unique roles in metabolism and development."
layer_4_neuron_306,Both sequences are multi-pass membrane proteins involved in transmembrane transport and signaling processes.,Neuron layer_4_neuron_306 strongly activates for multi-pass membrane proteins involved in transmembrane transport and signaling pathways.
layer_4_neuron_305,"Neuron layer_4_neuron_305 strongly activates for proteins involved in regulatory functions within the cytoplasm, exhibiting moderate instability and negative hydrophobic moments.",Both sequences are proteins involved in regulatory or catalytic activities within the cytoplasm of their respective organisms.
layer_4_neuron_299,These sequences are from uncharacterized proteins in Mycobacterium species with high hydrolase or phosphatase activity and similar structural features like sheet and helix fractions.,Neuron layer_4_neuron_299 activates for uncharacterized proteins in Mycobacterium species with hydrolase activity.
layer_4_neuron_309,"Neuron layer_4_neuron_309 strongly activates for proteins involved in cell wall organization and hydrolase activity, with a tendency towards secreted proteins and those with significant structural features such as high helix and sheet fractions.",Neuron layer_4_neuron_309 strongly activates in sequences related to proteins involved in cell wall processes and secretory functions.
layer_4_neuron_313,"Shared biological features: Both sequences are associated with glutathione S-transferase-like proteins involved in metabolic processes, have low iso-electric points, and exhibit a balance of secondary structures (helix, turn, and sheet).",Neuron layer_4_neuron_313 strongly activates for proteins involved in glutathione-related processes with low isoelectric points and no essential activity for specific biosynthesis.
layer_4_neuron_311,"Both sequences are enzymes associated with metabolic processes, with one being a histidine decarboxylase and the other related to glutathione metabolism, and they have a relatively high molecular weight and low hydrophobicity.",Neuron layer_4_neuron_311 strongly activates for sequences involved in metabolic processes with specific enzymatic activities or functions.
layer_4_neuron_310,"Neuron layer_4_neuron_310 strongly activates for sequences involved in the glutathione metabolic process, specifically related to glutathione S-transferase functions, in fruit flies.","Neuron layer_4_neuron_310 strongly activates for sequences related to glutathione metabolic processes in fruit flies, indicating potential involvement in detoxification and conjugation activities."
layer_4_neuron_297,"Neuron layer_4_neuron_297 strongly activates for proteins involved in cellular signaling and proteolytic processes, particularly those that are membrane-associated or secreted, with functions related to G protein-coupled receptors and serine-type endopeptidase activity.",Neuron layer_4_neuron_297 strongly activates for proteins involved in membrane-associated receptor activities and secreted proteolytic functions.
layer_4_neuron_301,"Proteins strongly activating the neuron are characterized by high isoelectric points, moderate helical and sheet structures, and functions related to hydrolase activity or are uncharacterized.","Shared features: Both proteins are from bacterial organisms, have high instability and aliphatic indices, and contain alpha helices and beta sheets."
layer_4_neuron_307,"The neuron strongly activates for sequences involved in protein synthesis and cell adhesion, particularly those associated with eukaryotic translation initiation and biofilm formation.","Neuron layer_4_neuron_307 strongly activates for proteins involved in translation initiation and structural functions related to biofilm formation, with associated GTPase activities and roles in protein synthesis and cell adhesion."
layer_4_neuron_315,"Neuron layer_4_neuron_315 strongly activates for proteins involved in regulatory functions and biological processes, such as transcription regulation and lyase activity, with proteins exhibiting similar structural properties like negative gravy scores, moderate helix and sheet fractions, and high molecular weights.",Neuron: layer_4_neuron_315 strongly activates with proteins involved in transcription regulation or lyase activity and are characterized by mixed secondary structures and high instability indices.
layer_4_neuron_304,"Neuron layer_4_neuron_304 strongly activates in sequences involved in fungal metabolic pathways related to lyase and oxidoreductase enzyme activities, contributing to processes like infectious structure formation and ergosterol biosynthesis.","Neuron layer_4_neuron_304 strongly activates for proteins involved in metabolic processes related to biosynthesis and modification, particularly in fungi, such as lyase and oxidoreductase activities within scytalone dehydratase and sterol biosynthesis pathways."
layer_4_neuron_312,"These sequences activate neuron layer_4_neuron_312 and share features related to protein biosynthesis and binding, specifically involving queuosine biosynthesis and ribosomal structure.","The sequences activating neuron layer_4_neuron_312 are involved in complex biosynthetic processes and structural functions related to ribosomal protein synthesis and queuosine biosynthesis, indicating a role in fundamental cellular metabolism and protein synthesis."
layer_5_neuron_1,Neuron layer_5_neuron_1 strongly activates for sequences associated with proteins that have a significant sheet fraction and are involved in receptor or viral protein functions.,"Neuron layer_5_neuron_1 activates for sequences with high molecular weight, specific structural fractions, and involvement in neuropeptide-related functions or viral proteins."
layer_4_neuron_314,Ribosomal RNA small subunit methyltransferase H from cytoplasm methylates 16S rRNA cytidine at N4 position in various organisms.,"Both sequences are from ribosomal RNA small subunit methyltransferase H enzymes that specifically methylate the N4 position of cytidine in 16S rRNA, and are located in the cytoplasm, with catalytic activity involving S-adenosyl-L-methionine."
layer_4_neuron_318,"Fibromodulin sequences from rabbits and pigs are secreted extracellular matrix proteins involved in collagen fibrillogenesis, characterized by similar molecular weights, isoelectric points, and secondary structure fractions.","Neuron layer_4_neuron_318 strongly activates for sequences associated with fibromodulin proteins involved in collagen fibrillogenesis, secreted into the extracellular matrix of rabbits and pigs."
layer_4_neuron_317,"The shared biological features are that both sequences encode 4-hydroxy-tetrahydrodipicolinate synthase, located in the cytoplasm, involved in the lysine biosynthetic process via the diaminopimelate pathway, and catalyze the condensation of (S)-aspartate-beta-semialdehyde and pyruvate, in halophilic archaea.","Both sequences are 4-hydroxy-tetrahydrodipicolinate synthases involved in lysine biosynthesis via the diaminopimelate pathway, function in the cytoplasm, and catalyze the condensation of (S)-aspartate-beta-semialdehyde and pyruvate to produce 4-hydroxy-tetrahydrodipicolinate."
layer_5_neuron_0,Both sequences are involved in biosynthetic pathways: the first in purine biosynthesis and the second in glycan biosynthesis under specific conditions.,"Both sequences are involved in biosynthetic processes with specific enzyme activities, one in purine metabolism and the other in glycan biosynthesis, indicating a shared feature of participation in essential cellular pathways with distinct catalytic functions."
layer_5_neuron_2,Neuron layer_5_neuron_2 strongly activates for multi-pass membrane proteins with G protein-coupled receptor activity.,Both sequences are cell membrane multi-pass proteins with G protein-coupled receptor activity.
layer_5_neuron_6,Neuron: layer_5_neuron_6 strongly activates for membrane-associated proteins involved in G protein-coupled receptor pathways and enzymes in metabolic processes.,"Neuron layer_5_neuron_6 strongly activates for proteins involved in cellular signaling and metabolic pathways, specifically G protein-coupled receptor activities and one-carbon metabolism."
layer_5_neuron_8,"Neuron layer_5_neuron_8 strongly activates for cuticle proteins from Locusta migratoria, specifically isoforms A and B, which function as structural constituents of the insect cuticle.","Cuticle proteins from Locusta migratoria with structural roles in cuticle formation, characterized by high charge, moderate hydrophobicity, and instability."
layer_5_neuron_4,"The sequences are involved in complex biosynthetic and metabolic processes, with the first sequence participating in mycotoxin biosynthesis in fungi, specifically through cytochrome P450 monooxygenase activity, and the second sequence being part of a retrotransposable element in insects with reverse transcriptase and endonuclease catalytic activities.","Shared biological features: Both sequences are involved in specialized biosynthetic processes and exhibit enzymatic activities, with high molecular weight and isoelectric points."
layer_4_neuron_316,"Both sequences are associated with proteins involved in regulatory or biosynthetic processes, exhibiting high molecular weight, low isoelectric point, and negative hydrophobic moment.",Neuron layer_4_neuron_316 strongly activates for sequences of nuclear proteins involved in DNA-binding and transcription regulation with negative hydrophobic moments and high charges at pH 7.
layer_4_neuron_319,"Both sequences are enzymes involved in biochemical processes, exhibiting kinase or ligase activity, with functions related to molecule modification or biosynthesis, and are characterized by a mix of structural elements (helix, turn, sheet) and similar instability indices.","Both sequences are enzymes involved in cellular processes, specifically kinase and ligase activities, with roles in sugar and cell wall metabolism, respectively."
layer_5_neuron_10,"Both sequences are mitochondrial membrane proteins from Ascaris suum involved in NADH-ubiquinone oxidoreductase (Complex I) activity, crucial for electron transport and ATP synthesis.","The shared biological features of the sequences are that they are both core subunits of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) involved in ATP synthesis coupled electron transport, originating from *Ascaris suum* and functioning as multi-pass membrane proteins with NADH dehydrogenase (ubiquinone) activity."
layer_5_neuron_14,"Both sequences are secreted proteins involved in immune-related functions, with one acting as an antimicrobial protein in a spider and the other as a cell wall component in a fungus.","Strongly activating sequences are secreted proteins involved in immune responses, with antimicrobial or antigenic functions."
layer_5_neuron_3,Neuron layer_5_neuron_3 strongly activates for proteins with diverse subcellular locations involved in ubiquitin or antigen functions in plants and parasites.,"Neuron layer_5_neuron_3 strongly activates for proteins involved in cellular processes like ubiquitination and immune response, characterized by low aliphatic index, negative gravy, and diverse subcellular localization."
layer_5_neuron_11,"Neuron layer_5_neuron_11 strongly activates for sequences involved in structural protein formation, such as keratin-associated proteins in hair and flagellar hook-length control proteins.","Neuron layer_5_neuron_11 strongly activates for proteins involved in structural integrity and assembly, characterized by high sulfur or glycine-tyrosine content and extensive cross-linking."
layer_5_neuron_7,"The sequences activate Neuron: layer_5_neuron_7 due to shared features related to their function as bifunctional proteins involved in the UDP-N-acetylglucosamine biosynthesis pathway, catalyzing reactions crucial for peptidoglycan and lipid A biosynthesis, and are located in the cytoplasm of Burkholderia species.","Both sequences are from the bifunctional protein GlmU involved in UDP-N-acetylglucosamine biosynthesis, consistently show cytoplasmic localization, and participate in processes like cell morphogenesis and peptidoglycan biosynthesis in Burkholderia species."
layer_5_neuron_20,"Shared biological features: Both sequences are involved in transport or biosynthesis processes, with specific binding activities and roles in cellular homeostasis.","Neuron: layer_5_neuron_20 strongly activates for proteins involved in specific biosynthetic and transport processes, such as deacetylation in mycothiol biosynthesis and siderophore transport, with distinct subcellular locations and functions related to membrane-bound activities and ion binding."
layer_5_neuron_19,Both sequences are associated with proteins that function as multi-pass membrane proteins involved in transport processes across membranes.,Neuron layer_5_neuron_19 strongly activates for multi-pass membrane proteins involved in various transport processes.
layer_5_neuron_13,Neuron layer_5_neuron_13 strongly activates for sequences involved in the biosynthesis of secondary metabolites catalyzed by cytochrome P450 monooxygenases.,The neuron strongly activates for cytochrome P450 monooxygenases involved in secondary metabolite biosynthesis in fungi.
layer_5_neuron_9,"Neuron: layer_5_neuron_9 activates strongly for proteins involved in metabolic processes or structural functions, such as glycerol-3-phosphate metabolism and collagen formation, respectively.","Neuron layer_5_neuron_9 strongly activates for sequences involved in carbohydrate metabolism and collagen formation, indicating a focus on metabolic and structural protein functions."
layer_5_neuron_5,"Neuron: layer_5_neuron_5 is activated by proteins with hydrolase or transmembrane transporter functions, characterized by diverse molecular weights and isoelectric points, and often associated with either membrane localization or enzymatic activity.","Neuron layer_5_neuron_5 activates strongly for proteins with high molecular weight, alkaline isoelectric points, and diverse structural features involved in hydrolase activity and transmembrane transport."
layer_5_neuron_16,"Both sequences are associated with proteins that display high positive charge, low hydrophobicity, high instability index, and are involved in specific cellular functions and locations, with the first being secreted to the cell wall and the second functioning in nuclear splicing.","Neuron layer_5_neuron_16 strongly activates for sequences associated with proteins involved in regulatory and structural functions, characterized by high charge, instability, and secreted or nuclear localization."
layer_5_neuron_23,"Neuron layer_5_neuron_23 activates strongly for multi-pass membrane proteins with G protein-coupled receptor activity involved in signal transduction, characterized by high hydrophobicity and instability index, found in Rattus norvegicus and Gallus gallus.","Both sequences feature G protein-coupled receptors located in the cell membrane with multi-pass membrane protein topology, involved in signal transduction pathways."
layer_5_neuron_29,"Neuron: layer_5_neuron_29 strongly activates on proteins involved in cell cycle regulation, signal transduction, and immune response, with functions in DNA binding, kinase activity, and cellular compartmentalization.","The sequences are associated with proteins involved in cell cycle regulation, immune response, and DNA-related functions, with a focus on kinase activity and DNA binding."
layer_5_neuron_22,"Both sequences are cytoplasmic proteins involved in essential biochemical processes: one in one-carbon metabolism and glycine biosynthesis, and the other in DNA replication initiation and regulation.","Neuron layer_5_neuron_22 strongly activates for proteins involved in one-carbon metabolism and DNA replication initiation, both functioning in the cytoplasm."
layer_5_neuron_18,"The sequences strongly activate neuron layer_5_neuron_18 and are associated with cytochrome P450 monooxygenases involved in the biosynthesis of secondary metabolites, such as aurasperones in Aspergillus niger and penitrems in Penicillium crustosum.",Both sequences correspond to cytochrome P450 monooxygenases involved in the biosynthesis of secondary metabolites through oxidative processes in fungi.
layer_5_neuron_12,"Both sequences are enzymes involved in biosynthetic pathways, with the first participating in coenzyme F420 biosynthesis and the second in anthocyanin biosynthesis.",Neuron layer_5_neuron_12 strongly activates for proteins involved in specialized biosynthetic processes and cofactor or pigment biosynthesis pathways.
layer_5_neuron_17,Neuron layer_5_neuron_17 strongly activates for proteins involved in kinase activity and signal transduction.,Neuron: layer_5_neuron_17 strongly activates for sequences involved in protein kinase activity and signal transduction across different organisms.
layer_5_neuron_27,"Shared biological features: Both sequences are enzymes involved in cellular processes, with one participating in cofactor biosynthesis and the other in substrate translocation across membranes.",Neuron layer_5_neuron_27 strongly activates for proteins involved in coenzyme F420 biosynthesis and membrane-associated transport functions.
layer_5_neuron_15,"Neuron layer_5_neuron_15 strongly activates for sequences involved in nucleotide biosynthesis and sugar metabolism, characterized by moderate helix and sheet content with high molecular weight and low hydrophobicity.",Neuron: layer_5_neuron_15 strongly activates for sequences involved in nucleotide or carbohydrate metabolic processes with DNA or ATP binding functions.
layer_5_neuron_28,"Neuron layer_5_neuron_28 activates for sequences with high isoelectric points and instability indices, moderate helicity, and involvement in membrane-related functions or structures.","Neuron layer_5_neuron_28 strongly activates for sequences with high isoelectric points and instability indices, and proteins associated with membrane-related functions or components."
layer_5_neuron_36,"tRNA dimethylallyltransferase activity in Shewanella species, involved in tRNA modification by transferring dimethylallyl groups.","Both sequences are tRNA dimethylallyltransferases involved in tRNA modification, catalyzing the transfer of a dimethylallyl group to adenine at position 37 in tRNAs, found in Shewanella species."
layer_5_neuron_31,"Neuron layer_5_neuron_31 strongly activates for sequences of the cell division protein DivIB, involved in FtsZ-dependent cytokinesis, localized to the cell membrane and division septum, in Clostridium species.","Both sequences are cell division protein DivIB from different Clostridium strains, localizing to the cell membrane at the division septum and involved in FtsZ-dependent cytokinesis."
layer_5_neuron_30,"DNA-binding transcription factors involved in transcriptional regulation, localized in the nucleus of Xenopus laevis.","Both sequences represent zinc finger proteins from *Xenopus laevis* involved in transcriptional regulation within the nucleus, specifically binding DNA as transcription factors related to RNA polymerase II."
layer_5_neuron_34,Cytochrome P450 monooxygenases involved in secondary metabolite biosynthesis in Aspergillus species.,"Cytochrome P450 monooxygenases involved in secondary metabolite biosynthesis with heme and iron ion binding, and monooxygenase activity."
layer_5_neuron_21,Neuron layer_5_neuron_21 activates for sequences involved in protein ubiquitination and degradation pathways in diverse organisms.,Neuron layer_5_neuron_21 strongly activates with sequences involved in ubiquitination and proteasomal degradation in human cells and reverse transcription and endonuclease activity in a retrotransposon context.
layer_5_neuron_38,"Sequences activating neuron layer_5_neuron_38 share features of low isoelectric points, high instability indices, and involvement in immune-related or defense processes.","Sequences activating layer_5_neuron_38 share features related to immune response functions, with a focus on antigen recognition and pathogen defense mechanisms."
layer_5_neuron_33,"Neuron layer_5_neuron_33 activates strongly for proteins with distinct subcellular localizations and functions, such as secreted insoluble matrix proteins from shell organisms and mitochondrial membrane proteins involved in electron transfer, with varying physicochemical properties like molecular weight and isoelectric points.","Both sequences are proteins with significant activation by the neuron, differing in subcellular locations: one is secreted, and the other is a multi-pass membrane protein in mitochondria, but both are involved in essential cellular processes."
layer_5_neuron_37,"Neuron layer_5_neuron_37 strongly activates for sequences associated with the nicotinate-nucleotide adenylyltransferase enzyme involved in the NAD biosynthetic process, specifically in Tropheryma whipplei.","The sequences strongly activating the neuron are proteins involved in the NAD biosynthetic process, specifically nicotinate-nucleotide adenylyltransferase, from Tropheryma whipplei, catalyzing the adenylation of nicotinate mononucleotide to nicotinic acid adenine dinucleotide."
layer_5_neuron_25,"Strongly activating sequences for layer_5_neuron_25 are characterized by high pH isoelectric points, high positive charges, low gravy scores, and originate from uncharacterized or putative proteins in viruses or bacteria.","Positively charged, highly basic proteins with high instability, low hydrophobicity, and high isoelectric point from diverse organisms."
layer_5_neuron_32,Neuron layer_5_neuron_32 strongly activates for sequences involved in oxidoreductase and regulatory activities with roles in nucleotide binding and transcription regulation.,"The shared biological features in sequences activating neuron layer_5_neuron_32 include involvement in oxidoreductase activity, nucleotide binding, and regulation of cellular processes, with functions linked to molecular activities like transcription regulation and response regulation in bacterial organisms."
layer_5_neuron_42,"Neuron layer_5_neuron_42 strongly activates for sequences related to olfactory receptors, which are multi-pass membrane proteins involved in G protein-coupled receptor activity and odorant detection.",Neuron layer_5_neuron_42 activates strongly for sequences of olfactory receptors functioning as multi-pass membrane proteins with G protein-coupled receptor and olfactory receptor activities.
layer_5_neuron_46,"Shared biological features: Both proteins are involved in specific environmental adaptations, with one supporting puparial adhesion and the other aiding in survival under acidic conditions.","Both sequences are associated with proteins involved in specific environmental or developmental processes, characterized by high isoelectric points and specialized functions such as adhesion or survival in acidic conditions."
layer_5_neuron_39,"These sequences encode enzymes involved in metabolic pathways, specifically ethanol catabolism and L-leucine fermentation, characterized by low isoelectric points and negative hydrophobic moments.","Neuron layer_5_neuron_39 strongly activates for enzymes involved in specific catabolic pathways, such as ethanol catabolism and L-leucine degradation, characterized by low isoelectric points, negative hydrophobic moments, and high boman indexes."
layer_5_neuron_47,"Both sequences are associated with membrane proteins involved in signaling and hydrolase activity, featuring high isoelectric points, notable molecular weights, and a significant presence of beta-sheets.",Shared features: Both sequences are associated with membrane proteins involved in receptor activity and signaling pathways.
layer_5_neuron_53,"Membrane-associated proteins with enzymatic or transport functions, characterized by a moderate hydrophobicity and instability index.",Both sequences strongly activating the neuron are associated with proteins involved in membrane-related functions and processes.
layer_5_neuron_35,Neuron layer_5_neuron_35 strongly activates for proteins involved in phosphorylation and hydrolase activity with low instability indices.,Neuron layer_5_neuron_35 is strongly activated by sequences involved in biosynthetic processes and enzymatic activities related to cofactor biosynthesis and hydrolase activity.
layer_5_neuron_51,"Both sequences are pentapeptide repeat proteins associated with antibiotic resistance, specifically conferring protection against quinolone antibiotics in bacterial organisms.","Both sequences are pentapeptide repeat proteins involved in antibiotic resistance, specifically providing protection against quinolone antibiotics."
layer_5_neuron_24,"Neuron layer_5_neuron_24 activates for proteins involved in signaling pathways and regulatory functions, such as melatonin receptor activity and DNA-binding transcription regulation.","Neuron: layer_5_neuron_24 activates strongly for proteins involved in signal regulation and binding, including melatonin receptor activity and transcriptional regulation, across different organisms and cellular contexts."
layer_5_neuron_26,"Neuron layer_5_neuron_26 strongly activates for sequences involved in cell signaling and immune response in humans, and one-carbon metabolism in bacteria.",Neuron layer_5_neuron_26 strongly activates with proteins involved in immune response and cell signaling or in catalytic processes related to amino acid biosynthesis and one-carbon metabolism.
layer_5_neuron_41,Neuron layer_5_neuron_41 activates strongly for proteins involved in complex stabilization and metal ion resistance.,Neuron layer_5_neuron_41 activates strongly for proteins involved in complex stabilization and metal ion interaction under stress conditions.
layer_5_neuron_43,"Both sequences are core subunits of mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), located in the mitochondrion inner membrane, and function in electron transfer from NADH to ubiquinone.","Core subunit of mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) involved in electron transport, located in the mitochondrion inner membrane, with NADH dehydrogenase (ubiquinone) activity."
layer_5_neuron_48,"Neuron layer_5_neuron_48 strongly activates for sequences associated with Type II secretion system proteins involved in energy-dependent secretion of extracellular factors, located in the inner membrane of bacteria.","Type II secretion system proteins involved in energy-dependent secretion of extracellular factors, located in the cell inner membrane, and critical for substrate recognition and binding."
layer_5_neuron_59,The sequences activate the neuron strongly due to their involvement in cell membrane processes as multi-pass membrane proteins essential for specific biosynthetic or detoxification functions.,"Neuron layer_5_neuron_59 activates strongly for proteins associated with membrane-bound processes, particularly those involved in cellular detoxification or cell wall biosynthesis."
layer_5_neuron_44,"The shared biological feature of the sequences is that they both involve proteins with regulatory roles in cellular signaling pathways, specifically involving transcription regulation and guanine nucleotide exchange processes.","The shared biological feature of the sequences is that both are involved in regulatory functions related to cellular signaling pathways, with one functioning as a ligand-activated transcription factor (Androgen receptor) and the other as a guanine nucleotide exchange factor (RacGEF JJ)."
layer_5_neuron_40,"Neuron layer_5_neuron_40 strongly activates for sequences related to enzymatic activities involving polymerases, specifically reverse transcriptases, from organisms like Nasonia vitripennis and Oenothera berteroana.","Neuron layer_5_neuron_40 strongly activates for proteins with reverse transcriptase activity, associated with nucleotide polymerization in retroelements, found in organisms like Nasonia vitripennis and Oenothera berteroana."
layer_5_neuron_55,"The neuron strongly activates for proteins with high molecular weight, negative hydropathy index, and instability, often involved in zinc ion binding.","Both sequences are characterized by a high molecular weight, negative hydrophobicity, and significant structural instability."
layer_5_neuron_56,"Both sequences activate the neuron and are involved in signaling processes, with the first being a secreted neuropeptide hormone involved in defense and digestion, and the second a cytoplasmic/nuclear atypical MAP kinase involved in intracellular signal transduction.","Both sequences exhibit strong activation in the neuron due to their roles in signaling and regulatory functions, with one involved in neuropeptide hormone activity and digestion, and the other in intracellular signal transduction and protein kinase activities."
layer_5_neuron_60,"Neuron layer_5_neuron_60 strongly activates for sequences of the Early growth response protein 1 (EGR-1), a zinc finger transcription factor involved in DNA binding and transcription regulation, found in the nucleus and cytoplasm, and associated with cellular responses to growth factors, DNA damage, ischemia, circadian regulation, and inflammatory processes in birds like the zebra finch and Japanese quail.","Neuron layer_5_neuron_60 strongly activates for sequences of early growth response protein 1 (EGR-1), a zinc finger transcriptional regulator involved in DNA binding, gene expression regulation, and cellular responses to stimuli, present in the nucleus and cytoplasm of birds like the zebra finch and Japanese quail."
layer_5_neuron_45,"The shared biological feature of these sequences is that they are both involved in essential cellular processes, with one functioning in DNA-templated transcription initiation and the other in ATP-dependent phosphate transport.","Both sequences are involved in essential cellular processes, with the first being a sigma factor facilitating DNA-templated transcription initiation and the second being an ATP-binding protein aiding in phosphate ion transmembrane transport."
layer_5_neuron_54,"Neuron layer_5_neuron_54 strongly activates for sequences involved in development and proliferation processes, particularly in brain and eye development, and is associated with proteins that bind to intermediate filaments.","Neuron layer_5_neuron_54 strongly activates for proteins involved in brain and eye development, particularly those with a role in intermediate filament dynamics and neural precursor cell proliferation, characterized by high molecular weight, negative aliphatic indexes, and moderate helix, turn, and sheet fractions."
layer_5_neuron_50,"Both sequences are NADH-ubiquinone oxidoreductase chain 2 proteins, functioning in mitochondrial electron transport, found in the inner membrane of mitochondria.","Mitochondrial NADH-ubiquinone oxidoreductase chain 2 proteins with multi-pass membrane structure, involved in electron transport from NADH to ubiquinone, strongly activate neuron layer_5_neuron_50."
layer_5_neuron_57,Neuron layer_5_neuron_57 strongly activates for sequences of multi-pass membrane proteins with G protein-coupled receptor activity.,Neuron layer_5_neuron_57 strongly activates for sequences that are G protein-coupled receptors located in the cell membrane.
layer_5_neuron_58,"Neuron layer_5_neuron_58 strongly activates in sequences associated with RNA-binding proteins involved in nuclear receptor coactivation, centriole biogenesis regulation, innate immune response activation, and mRNA splicing, typically localized in the nucleus and cytoplasm.","Neuron layer_5_neuron_58 strongly activates in sequences associated with RNA-binding proteins involved in nuclear and cytoplasmic functions such as mRNA splicing, transcription regulation, and innate immune response, specifically impacting processes like centriole assembly and chromatin remodeling."
layer_5_neuron_52,Neuron layer_5_neuron_52 strongly activates for sequences of GTPase Der proteins involved in ribosome biogenesis and GTP binding from Deinococcus species.,"The shared biological features among the sequences are that they encode for the GTPase Der protein, which is involved in ribosome biogenesis and exhibits GTP and ribosome binding functions, across different Deinococcus species."
layer_5_neuron_49,"Neuron layer_5_neuron_49 strongly activates for sequences of the Human T-cell leukemia virus 1 accessory protein p30II, which functions as a multifunctional regulator in the host nucleus and nucleolus, modulating viral gene expression and immune evasion.","Neuron: layer_5_neuron_49 strongly activates for sequences associated with the multifunctional accessory protein p30II from Human T-cell leukemia virus 1, which regulates viral gene expression, reduces virion production, and modulates host cell processes by interacting with nuclear and mitochondrial components."
layer_5_neuron_61,"Neuron layer_5_neuron_61 strongly activates for sequences associated with proteins involved in structural and regulatory functions, with features of high charge and low hydrophobicity, found in secreted or nuclear locations.","Both sequences are associated with proteins involved in specific biological functions, with one being secreted for structural construction in larvae and the other being a DNA-binding protein with transcription factor activity, though they differ in subcellular localization and organism."
layer_5_neuron_63,"Both sequences are nuclear proteins from Xenopus laevis involved in transcriptional regulation, with zinc finger motifs and DNA-binding transcription factor activity.",Neuron layer_5_neuron_63 strongly activates for sequences associated with nuclear zinc finger proteins from *Xenopus laevis* involved in DNA-binding transcription regulation and zinc ion binding.
